x,cut,table,carat,price
5.96,4,57.0,0.8,2867.0
6.07,0,61.0,0.96,2867.0
5.72,4,55.0,0.72,2868.0
5.52,4,57.0,0.62,2868.0
5.96,3,58.0,0.79,2868.0
5.78,2,56.0,0.75,2868.0
6.55,3,60.0,1.08,2869.0
5.77,4,55.0,0.72,2869.0
5.43,4,56.0,0.62,2869.0
5.84,4,57.0,0.73,2869.0
5.79,4,57.0,0.72,2869.0
5.16,3,60.0,0.52,2870.0
6.0,4,57.0,0.83,2870.0
5.56,3,58.0,0.64,2870.0
5.94,4,57.0,0.8,2870.0
5.77,4,56.0,0.74,2870.0
5.72,4,56.0,0.72,2870.0
6.12,4,57.0,0.82,2870.0
5.81,3,59.0,0.73,2870.0
6.47,3,61.0,1.04,2870.0
5.76,2,58.0,0.73,2871.0
5.7,1,57.0,0.73,2871.0
6.13,3,59.0,0.9,2871.0
5.83,4,55.0,0.75,2871.0
5.91,4,55.0,0.79,2871.0
5.59,1,56.7,0.7,2872.0
5.87,2,55.0,0.75,2872.0
6.44,4,56.0,1.02,2872.0
5.79,2,62.0,0.7,2872.0
5.63,4,56.0,0.7,2872.0
5.71,4,54.0,0.7,2872.0
5.72,4,56.0,0.7,2872.0
5.75,2,60.0,0.7,2872.0
5.89,2,57.0,0.72,2872.0
5.74,4,58.0,0.74,2872.0
5.88,1,55.0,0.84,2872.0
5.8,2,58.0,0.76,2873.0
5.8,2,58.0,0.77,2873.0
5.78,4,56.0,0.76,2873.0
6.45,4,56.0,1.0,2873.0
6.14,0,62.0,1.0,2873.0
6.03,0,58.0,0.9,2873.0
6.16,3,58.0,0.9,2873.0
6.0,1,61.0,0.9,2873.0
5.98,0,61.0,0.9,2873.0
6.01,0,56.0,0.9,2873.0
6.26,3,61.0,0.9,2873.0
5.91,3,58.0,0.78,2874.0
5.69,3,59.0,0.71,2874.0
5.79,3,59.0,0.7,2874.0
5.71,3,62.0,0.7,2874.0
5.67,3,58.0,0.7,2874.0
5.77,4,55.0,0.7,2874.0
5.75,4,55.0,0.7,2874.0
5.69,4,56.0,0.7,2874.0
5.68,3,59.0,0.7,2874.0
6.11,0,60.0,1.0,2875.0
5.84,4,56.0,0.77,2875.0
6.3,0,55.0,1.0,2875.0
6.08,0,61.0,1.0,2875.0
6.17,0,55.0,1.0,2875.0
5.68,3,60.0,0.73,2876.0
6.04,3,53.0,0.79,2876.0
5.74,2,54.0,0.72,2877.0
5.75,4,56.0,0.71,2877.0
5.8,4,55.0,0.74,2877.0
5.6,1,56.0,0.7,2877.0
5.82,1,62.0,0.7,2877.0
5.86,2,59.0,0.79,2878.0
5.82,2,60.0,0.79,2878.0
6.0,2,58.0,0.79,2878.0
5.76,4,55.0,0.71,2878.0
5.88,4,56.0,0.79,2878.0
5.81,2,56.0,0.73,2879.0
5.55,3,62.0,0.63,2879.0
5.73,3,60.0,0.7,2879.0
5.71,3,58.0,0.71,2879.0
6.13,4,56.0,0.84,2879.0
6.08,4,55.0,0.84,2879.0
6.53,4,54.0,1.02,2879.0
5.76,4,56.0,0.72,2879.0
6.34,2,61.0,0.92,2880.0
5.72,2,57.0,0.74,2880.0
5.74,4,55.0,0.7,2881.0
5.84,2,59.0,0.71,2881.0
6.5,3,59.0,1.05,2881.0
5.62,2,56.0,0.7,2882.0
5.23,4,56.0,0.54,2882.0
5.87,3,58.0,0.73,2882.0
5.97,3,57.0,0.73,2882.0
5.75,4,56.0,0.72,2883.0
6.01,0,61.0,0.9,2883.0
6.32,0,55.0,1.03,2884.0
5.95,2,57.0,0.84,2885.0
6.36,3,60.0,1.01,2885.0
5.9,4,55.0,0.77,2885.0
6.22,0,63.0,0.8,2885.0
6.02,0,57.0,0.9,2885.0
5.79,4,56.0,0.73,2886.0
5.64,4,55.0,0.72,2886.0
5.71,2,54.0,0.71,2887.0
5.66,3,59.0,0.7,2887.0
5.93,4,59.0,0.79,2888.0
5.68,2,58.0,0.72,2889.0
5.62,2,54.0,0.7,2889.0
5.64,2,58.0,0.7,2889.0
6.09,1,58.0,0.9,2889.0
5.69,2,56.0,0.71,2889.0
5.08,4,54.0,0.5,2889.0
5.09,4,54.0,0.5,2889.0
5.83,4,56.0,0.74,2889.0
5.94,3,56.0,0.77,2889.0
5.99,3,61.0,0.77,2889.0
6.07,4,54.0,0.8,2890.0
5.9,4,57.0,0.8,2890.0
5.97,3,60.0,0.8,2890.0
5.87,1,59.0,0.8,2890.0
5.61,4,56.0,0.66,2890.0
5.71,2,58.0,0.71,2891.0
5.73,4,56.0,0.71,2891.0
5.74,4,56.0,0.71,2891.0
5.71,4,56.0,0.71,2891.0
5.78,4,56.0,0.72,2891.0
5.7,1,61.0,0.71,2891.0
6.12,4,55.0,0.86,2892.0
6.62,0,59.0,1.19,2892.0
5.66,2,55.0,0.71,2893.0
5.99,2,56.0,0.82,2893.0
5.73,4,57.0,0.71,2893.0
5.78,4,57.0,0.75,2893.0
5.87,2,60.0,0.7,2893.0
5.89,4,55.0,0.8,2893.0
6.02,1,62.0,0.82,2893.0
6.0,2,55.0,0.82,2893.0
6.09,3,59.0,0.82,2893.0
5.91,2,57.0,0.81,2894.0
5.96,4,57.0,0.81,2894.0
5.88,4,56.0,0.76,2894.0
5.75,2,56.0,0.71,2895.0
5.66,2,59.0,0.7,2895.0
5.71,4,53.0,0.7,2895.0
5.85,2,58.0,0.74,2896.0
5.81,2,60.0,0.77,2896.0
6.0,2,63.0,0.77,2896.0
5.18,4,56.0,0.53,2896.0
5.91,4,56.0,0.79,2896.0
5.82,4,55.0,0.73,2896.0
5.83,4,56.0,0.77,2896.0
5.94,3,58.0,0.77,2896.0
6.39,2,57.0,1.01,2896.0
6.46,4,57.0,1.01,2896.0
5.48,2,57.0,0.6,2897.0
5.91,3,58.0,0.76,2897.0
5.69,4,55.0,0.72,2897.0
5.82,1,61.0,0.72,2897.0
5.81,3,58.0,0.74,2897.0
6.68,3,59.0,1.12,2898.0
5.83,4,55.0,0.75,2898.0
5.92,4,57.0,0.77,2898.0
6.51,1,56.0,0.98,2898.0
5.98,4,57.0,0.79,2898.0
5.9,4,57.0,0.79,2898.0
5.9,4,57.0,0.79,2898.0
5.9,4,57.0,0.79,2898.0
5.9,4,57.0,0.79,2898.0
5.9,4,57.0,0.79,2898.0
5.75,1,61.0,0.7,2899.0
5.71,2,58.0,0.7,2900.0
5.68,3,58.0,0.72,2900.0
5.91,3,58.0,0.8,2901.0
5.95,4,56.0,0.81,2901.0
5.97,3,59.0,0.81,2901.0
5.81,4,57.0,0.74,2901.0
5.76,3,60.0,0.73,2902.0
5.82,4,55.0,0.73,2902.0
5.82,4,55.0,0.75,2902.0
5.62,0,59.0,0.71,2902.0
5.85,3,60.0,0.71,2902.0
5.78,3,60.0,0.75,2903.0
5.83,4,57.0,0.75,2903.0
5.78,4,55.0,0.72,2903.0
5.79,3,59.0,0.72,2903.0
5.8,3,59.0,0.72,2903.0
5.91,2,54.0,0.79,2904.0
5.85,2,57.0,0.79,2904.0
5.83,2,59.0,0.7,2904.0
5.48,4,56.0,0.62,2904.0
5.78,2,62.0,0.7,2905.0
5.62,2,59.0,0.7,2905.0
5.59,2,59.0,0.7,2905.0
5.65,2,58.0,0.71,2905.0
6.1,2,58.0,0.86,2905.0
5.16,4,54.0,0.53,2905.0
6.17,2,58.0,0.91,2905.0
6.23,1,57.0,0.95,2905.0
6.19,3,59.0,0.91,2905.0
5.74,2,57.0,0.74,2906.0
5.92,4,58.0,0.8,2906.0
5.74,1,61.0,0.74,2906.0
5.42,4,53.9,0.61,2907.0
5.42,4,53.6,0.61,2907.0
5.43,4,54.2,0.61,2907.0
5.68,4,57.0,0.72,2907.0
5.69,4,53.0,0.7,2907.0
5.7,4,56.0,0.71,2907.0
5.98,4,60.0,0.79,2907.0
5.7,4,56.0,0.72,2907.0
4.46,4,55.0,0.33,557.0
4.66,4,57.0,0.39,558.0
4.41,4,55.0,0.32,558.0
4.37,3,58.0,0.31,558.0
4.42,3,60.0,0.31,558.0
4.4,2,55.0,0.31,558.0
4.35,3,57.0,0.31,558.0
4.47,3,60.0,0.31,558.0
4.34,3,58.0,0.31,558.0
4.4,4,56.0,0.31,558.0
4.44,4,57.0,0.31,558.0
4.37,4,55.0,0.31,558.0
4.42,3,60.0,0.31,558.0
4.4,4,57.0,0.31,558.0
4.44,3,60.0,0.31,558.0
4.38,3,58.0,0.31,558.0
4.34,3,61.0,0.31,558.0
4.34,2,54.0,0.31,558.0
4.32,3,60.0,0.31,558.0
4.39,3,59.0,0.31,558.0
4.39,3,61.0,0.31,558.0
4.31,1,57.0,0.31,558.0
4.35,3,57.0,0.31,558.0
4.32,3,58.0,0.31,558.0
4.38,3,60.0,0.31,558.0
5.9,2,56.0,0.82,2908.0
5.8,4,55.0,0.73,2908.0
5.75,3,60.0,0.7,2909.0
5.71,3,57.0,0.7,2909.0
5.76,4,56.0,0.71,2909.0
5.7,4,56.0,0.71,2909.0
6.19,4,57.0,0.9,2909.0
5.6,2,57.0,0.71,2910.0
6.72,3,57.0,1.05,2911.0
5.39,4,57.0,0.59,2911.0
5.76,4,56.0,0.71,2911.0
5.89,1,61.0,0.77,2911.0
5.68,1,54.0,0.73,2912.0
5.69,1,63.0,0.7,2912.0
5.75,1,56.0,0.73,2912.0
5.97,3,60.0,0.8,2912.0
6.3,0,54.0,1.0,2912.0
6.31,0,56.0,1.0,2912.0
6.25,0,55.0,1.0,2912.0
5.72,2,60.0,0.7,2913.0
5.75,3,58.0,0.71,2913.0
5.7,3,59.0,0.71,2913.0
5.77,3,58.0,0.71,2913.0
5.68,2,56.0,0.71,2913.0
5.7,4,57.0,0.71,2913.0
5.8,3,59.0,0.71,2913.0
6.18,3,59.0,0.91,2913.0
6.05,3,59.0,0.83,2913.0
6.1,4,57.0,0.85,2913.0
5.86,2,55.0,0.8,2914.0
5.76,4,58.0,0.73,2914.0
6.03,2,55.0,0.83,2915.0
5.79,2,57.0,0.77,2915.0
5.94,2,55.0,0.8,2915.0
5.74,4,56.0,0.71,2915.0
5.8,2,57.0,0.73,2916.0
6.22,4,57.0,0.93,2917.0
5.78,3,60.0,0.74,2917.0
5.63,4,58.0,0.7,2917.0
5.77,4,56.0,0.71,2917.0
5.82,2,58.0,0.71,2918.0
5.98,2,53.0,0.8,2918.0
5.7,4,54.0,0.71,2918.0
5.75,4,55.0,0.72,2918.0
5.95,2,57.0,0.83,2918.0
5.8,2,57.0,0.72,2919.0
5.92,2,56.0,0.8,2919.0
5.79,3,56.0,0.73,2919.0
5.61,1,58.0,0.7,2919.0
5.79,4,55.0,0.73,2919.0
5.83,4,55.0,0.73,2919.0
5.87,3,57.0,0.71,2920.0
5.78,4,55.0,0.72,2920.0
5.88,3,59.0,0.71,2920.0
5.71,4,55.0,0.71,2920.0
5.79,2,60.0,0.74,2921.0
5.77,2,59.0,0.71,2921.0
5.75,2,60.0,0.71,2921.0
5.76,2,60.0,0.71,2921.0
5.58,4,56.0,0.65,2921.0
5.62,2,59.0,0.71,2922.0
5.79,2,57.0,0.68,2922.0
5.24,4,56.0,0.53,2922.0
5.95,4,56.0,0.77,2922.0
5.69,2,57.0,0.72,2923.0
5.67,2,58.0,0.72,2923.0
5.63,2,59.0,0.7,2923.0
5.78,2,58.0,0.75,2923.0
5.82,2,58.0,0.75,2923.0
6.13,4,57.0,0.87,2923.0
5.71,4,54.0,0.71,2923.0
5.98,4,56.0,0.77,2923.0
5.94,4,56.0,0.78,2923.0
5.94,1,60.0,0.75,2923.0
6.35,3,60.0,0.9,2923.0
5.71,4,56.0,0.7,2924.0
6.07,2,63.0,0.8,2925.0
5.55,2,58.0,0.7,2925.0
5.03,2,58.0,0.51,2925.0
5.74,4,56.0,0.71,2925.0
6.49,4,56.0,1.02,2925.0
6.9,3,58.0,1.2,2925.0
5.91,1,55.0,0.81,2926.0
6.03,3,56.0,0.81,2926.0
6.0,3,60.0,0.81,2926.0
5.79,2,57.0,0.77,2927.0
6.07,4,58.0,0.8,2927.0
6.32,3,60.0,0.9,2927.0
5.72,2,54.0,0.7,2928.0
5.67,2,59.0,0.7,2928.0
5.82,2,58.0,0.74,2929.0
6.01,2,57.0,0.8,2929.0
5.68,4,57.0,0.7,2929.0
5.78,4,57.0,0.7,2929.0
5.74,2,60.0,0.71,2930.0
5.7,3,58.0,0.7,2930.0
5.67,4,54.0,0.7,2930.0
5.69,4,57.0,0.71,2930.0
5.69,4,57.0,0.71,2930.0
5.67,4,57.0,0.71,2930.0
6.23,2,63.0,0.9,2930.0
6.08,0,58.0,0.9,2930.0
5.75,4,57.0,0.71,2930.0
5.72,2,57.0,0.7,2931.0
5.69,2,57.0,0.72,2931.0
5.71,4,59.0,0.72,2931.0
5.71,3,61.0,0.7,2932.0
5.8,3,57.0,0.7,2932.0
5.66,2,58.0,0.7,2932.0
5.67,2,57.0,0.72,2933.0
5.44,2,59.0,0.59,2933.0
5.84,3,58.0,0.73,2933.0
5.81,4,57.0,0.75,2933.0
5.98,1,56.0,0.75,2933.0
5.77,4,54.0,0.71,2934.0
6.68,0,62.0,1.17,2935.0
5.92,3,60.0,0.8,2935.0
5.63,2,60.0,0.7,2936.0
6.06,2,58.0,0.81,2936.0
5.81,4,59.0,0.74,2936.0
5.69,4,54.0,0.7,2936.0
6.01,4,56.0,0.82,2937.0
6.12,3,62.0,0.76,2937.0
6.01,3,57.0,0.76,2937.0
6.35,3,60.0,0.95,2937.0
5.66,2,57.0,0.71,2938.0
5.65,2,59.0,0.71,2938.0
6.1,4,57.0,0.81,2938.0
5.73,2,58.0,0.73,2939.0
5.76,2,57.0,0.73,2939.0
5.99,2,56.0,0.83,2939.0
6.01,3,60.0,0.77,2939.0
6.02,4,56.0,0.8,2939.0
5.72,4,58.0,0.73,2939.0
5.71,4,57.0,0.72,2939.0
5.93,4,55.0,0.75,2939.0
6.03,3,58.0,0.8,2939.0
6.02,4,56.0,0.81,2939.0
5.99,3,59.0,0.82,2939.0
5.59,1,57.0,0.7,2940.0
6.85,2,55.0,1.24,2940.0
5.6,2,59.0,0.7,2940.0
5.92,4,54.0,0.7,2940.0
6.67,1,61.0,1.0,2940.0
5.84,4,57.0,0.75,2940.0
5.73,4,56.0,0.7,2940.0
6.04,2,59.0,0.79,2941.0
5.83,1,59.0,0.8,2941.0
5.92,2,58.0,0.81,2942.0
5.76,3,58.0,0.71,2942.0
6.3,0,59.0,1.03,2942.0
5.78,4,56.0,0.7,2942.0
5.84,3,59.0,0.76,2942.0
6.27,0,59.0,1.01,2942.0
5.82,4,56.0,0.73,2943.0
5.77,4,56.0,0.72,2943.0
5.8,2,58.0,0.74,2944.0
5.96,4,55.0,0.79,2944.0
5.39,2,57.0,0.57,2945.0
5.89,2,55.0,0.79,2945.0
5.86,2,58.0,0.78,2945.0
5.95,1,56.0,0.85,2945.0
5.64,2,59.0,0.71,2946.0
5.69,2,57.0,0.71,2946.0
5.72,4,56.0,0.72,2946.0
5.7,4,57.0,0.72,2946.0
5.9,4,56.0,0.77,2946.0
5.9,4,55.0,0.79,2946.0
5.92,2,56.0,0.78,2947.0
5.82,4,57.0,0.76,2947.0
6.37,4,57.0,0.92,2947.0
5.82,3,59.0,0.73,2947.0
5.69,4,57.0,0.7,2947.0
5.76,4,58.0,0.7,2947.0
5.79,4,56.0,0.74,2947.0
5.83,4,57.0,0.74,2947.0
5.79,4,57.0,0.73,2947.0
5.97,1,54.0,0.82,2947.0
6.26,3,56.0,0.9,2947.0
5.8,4,55.0,0.73,2948.0
5.68,4,56.0,0.7,2948.0
6.15,3,58.0,0.9,2948.0
5.92,0,60.0,0.9,2948.0
6.28,3,60.0,0.9,2948.0
6.2,4,56.0,0.9,2948.0
6.28,0,58.0,1.0,2948.0
5.66,2,56.0,0.72,2949.0
5.84,4,57.0,0.76,2949.0
5.81,4,57.0,0.77,2949.0
5.72,4,55.0,0.72,2949.0
5.9,2,58.0,0.81,2950.0
5.68,4,57.0,0.71,2950.0
5.72,3,60.0,0.71,2950.0
5.27,4,55.0,0.54,2951.0
5.65,2,58.0,0.72,2951.0
5.95,4,58.0,0.81,2951.0
5.77,4,55.0,0.73,2951.0
5.84,4,56.0,0.72,2951.0
5.66,2,58.0,0.7,2952.0
5.63,2,59.0,0.7,2952.0
5.63,2,59.0,0.7,2952.0
5.68,2,60.0,0.7,2952.0
5.76,4,55.0,0.72,2952.0
5.76,4,55.0,0.72,2952.0
5.7,4,58.0,0.7,2952.0
5.63,4,57.0,0.7,2952.0
5.71,4,55.0,0.7,2952.0
5.79,4,53.9,0.74,2952.0
5.69,1,61.0,0.7,2952.0
6.02,2,59.0,0.8,2953.0
5.84,3,59.0,0.79,2953.0
5.67,1,59.0,0.75,2953.0
5.8,2,60.0,0.71,2954.0
5.75,4,55.0,0.72,2954.0
5.75,3,59.0,0.72,2954.0
5.71,3,59.0,0.72,2954.0
5.8,4,57.0,0.75,2954.0
5.97,2,58.0,0.82,2954.0
5.88,4,54.0,0.76,2954.0
6.14,3,62.0,0.89,2955.0
5.67,2,57.0,0.7,2956.0
5.81,2,56.0,0.74,2956.0
5.75,2,56.0,0.74,2956.0
6.13,1,57.0,0.95,2956.0
6.14,2,59.0,0.91,2956.0
5.75,4,57.0,0.7,2956.0
5.89,1,60.0,0.71,2956.0
5.78,3,58.0,0.7,2956.0
5.75,4,56.0,0.72,2956.0
5.75,4,56.0,0.72,2956.0
5.74,4,55.0,0.72,2958.0
5.89,4,57.0,0.79,2958.0
5.85,1,57.8,0.72,2958.0
5.36,2,58.0,0.56,2959.0
5.73,2,58.0,0.7,2959.0
5.92,3,58.0,0.79,2959.0
6.0,4,55.0,0.82,2959.0
5.7,0,58.0,0.74,2959.0
5.7,2,56.0,0.71,2960.0
5.61,2,56.0,0.7,2960.0
5.6,1,57.0,0.7,2960.0
5.72,4,57.0,0.7,2960.0
5.82,4,56.0,0.76,2960.0
5.77,4,56.0,0.72,2960.0
5.52,4,58.0,0.64,2960.0
5.8,1,61.0,0.71,2960.0
5.85,4,55.0,0.74,2960.0
5.75,2,58.0,0.77,2961.0
5.79,4,57.0,0.74,2961.0
5.79,3,60.0,0.72,2961.0
5.81,3,56.0,0.73,2961.0
5.75,3,56.0,0.73,2961.0
5.48,4,56.0,0.63,2961.0
5.8,4,57.0,0.72,2961.0
5.91,4,57.0,0.76,2961.0
5.77,3,53.0,0.71,2961.0
5.85,3,61.0,0.75,2961.0
6.32,3,56.0,0.96,2961.0
5.47,4,56.0,0.63,2962.0
5.73,4,56.0,0.72,2962.0
5.69,4,56.0,0.71,2962.0
6.01,3,56.0,0.82,2962.0
5.76,4,53.0,0.71,2963.0
6.38,2,63.0,0.91,2963.0
5.68,2,57.0,0.71,2964.0
5.64,2,55.0,0.71,2964.0
5.78,2,59.0,0.71,2964.0
5.61,1,58.0,0.7,2964.0
5.59,0,57.0,0.7,2964.0
5.84,4,56.0,0.75,2964.0
6.03,0,59.0,0.9,2964.0
6.08,1,62.0,0.9,2964.0
6.02,0,60.0,0.9,2964.0
6.12,3,62.0,0.9,2964.0
6.24,0,54.0,1.0,2964.0
7.26,0,54.0,1.5,2964.0
6.53,3,58.0,1.05,2964.0
6.12,0,58.0,0.9,2964.0
5.68,4,56.0,0.71,2965.0
5.71,4,56.0,0.71,2965.0
5.73,4,57.0,0.71,2965.0
5.72,4,56.0,0.71,2965.0
5.7,4,55.0,0.7,2965.0
5.73,4,56.0,0.7,2965.0
5.68,2,59.0,0.73,2966.0
6.02,2,58.0,0.85,2966.0
5.69,4,56.0,0.7,2966.0
5.87,4,55.0,0.75,2966.0
6.06,4,57.0,0.82,2966.0
5.68,2,56.0,0.7,2967.0
5.69,2,56.0,0.7,2967.0
6.01,2,56.0,0.86,2967.0
5.91,4,56.0,0.79,2967.0
4.43,3,61.0,0.31,558.0
4.37,3,61.0,0.31,558.0
4.39,4,55.0,0.31,558.0
4.28,2,56.0,0.3,559.0
4.33,2,56.0,0.31,559.0
4.38,2,55.0,0.31,559.0
4.37,2,57.0,0.31,559.0
4.4,4,55.0,0.32,559.0
4.41,4,56.0,0.32,559.0
4.39,4,55.0,0.32,559.0
4.42,4,55.0,0.32,559.0
4.4,4,54.0,0.32,560.0
4.57,4,56.0,0.36,560.0
4.77,4,55.0,0.41,561.0
4.43,3,58.0,0.32,561.0
4.4,4,57.0,0.32,561.0
5.89,2,60.0,0.75,2968.0
6.4,3,60.0,0.92,2968.0
6.52,0,59.0,1.13,2968.0
5.88,3,61.0,0.71,2968.0
6.57,3,57.0,1.06,2968.0
6.16,4,57.0,0.9,2968.0
6.02,4,57.0,0.8,2969.0
5.23,3,58.0,0.52,2970.0
5.84,2,56.0,0.72,2970.0
5.58,1,58.0,0.7,2970.0
5.91,3,57.0,0.78,2970.0
5.94,4,56.0,0.78,2970.0
6.13,0,57.0,0.91,2971.0
5.85,2,58.0,0.81,2972.0
5.99,4,57.0,0.76,2972.0
5.64,4,56.0,0.7,2972.0
6.14,2,60.0,0.9,2972.0
5.96,3,58.0,0.81,2972.0
6.08,2,59.0,0.9,2973.0
5.83,4,57.0,0.75,2973.0
5.9,4,56.0,0.77,2973.0
5.74,4,56.0,0.7,2973.0
6.05,2,60.0,0.81,2973.0
5.74,1,62.0,0.7,2973.0
5.96,4,57.0,0.82,2974.0
5.33,4,54.0,0.57,2974.0
6.05,1,60.0,0.9,2974.0
5.96,0,58.0,1.0,2974.0
5.81,4,57.0,0.71,2974.0
5.69,2,57.0,0.7,2975.0
5.72,3,58.0,0.7,2975.0
5.99,2,56.0,0.82,2975.0
5.9,4,54.0,0.8,2975.0
6.02,3,59.0,0.83,2975.0
6.1,4,54.0,0.83,2975.0
6.0,3,58.0,0.77,2975.0
5.88,4,57.0,0.79,2976.0
5.82,4,56.0,0.72,2976.0
6.17,4,54.0,0.91,2976.0
5.75,2,58.0,0.71,2977.0
5.98,4,57.0,0.81,2977.0
5.9,3,58.0,0.76,2977.0
5.28,4,55.0,0.54,2977.0
5.7,4,58.0,0.71,2978.0
5.77,4,54.0,0.7,2978.0
6.0,4,55.0,0.8,2978.0
5.85,4,56.0,0.76,2978.0
5.76,4,59.0,0.72,2979.0
5.74,4,56.0,0.7,2979.0
6.12,3,58.0,0.86,2980.0
5.67,4,57.0,0.7,2980.0
5.63,1,61.0,0.7,2980.0
5.69,1,61.0,0.64,2980.0
5.67,4,55.0,0.7,2981.0
6.29,3,59.0,0.91,2981.0
6.24,4,57.0,0.91,2981.0
6.2,1,63.0,0.9,2982.0
5.7,4,57.0,0.71,2982.0
6.03,0,59.0,0.9,2982.0
5.86,4,57.0,0.71,2982.0
5.76,2,63.0,0.71,2982.0
5.72,3,58.0,0.71,2982.0
5.8,4,54.0,0.74,2984.0
6.12,2,57.0,0.9,2984.0
6.42,3,62.0,1.0,2984.0
5.62,2,56.0,0.7,2985.0
5.82,4,57.0,0.75,2985.0
5.97,3,60.0,0.82,2985.0
5.78,2,58.0,0.77,2986.0
5.92,4,54.1,0.8,2986.0
6.0,4,57.0,0.82,2986.0
6.02,4,56.0,0.84,2986.0
5.68,4,59.0,0.7,2987.0
5.8,4,56.0,0.74,2987.0
5.86,3,58.0,0.77,2988.0
5.5,2,54.0,0.6,2988.0
6.44,2,58.0,1.03,2988.0
5.92,4,55.0,0.76,2988.0
5.76,4,54.0,0.72,2989.0
6.03,3,58.0,0.83,2990.0
5.88,2,54.0,0.76,2990.0
5.68,2,57.0,0.72,2990.0
5.91,4,55.0,0.75,2991.0
5.71,4,60.0,0.7,2991.0
5.66,2,56.0,0.7,2992.0
5.83,4,55.1,0.75,2992.0
5.64,2,60.0,0.69,2993.0
6.15,2,56.0,0.87,2993.0
5.73,2,56.0,0.75,2993.0
5.65,4,55.0,0.7,2993.0
5.65,4,55.0,0.7,2993.0
5.83,4,57.0,0.75,2993.0
5.76,4,59.0,0.72,2993.0
6.27,0,57.0,1.01,2993.0
5.84,2,56.0,0.71,2994.0
5.88,2,55.0,0.71,2994.0
5.88,2,58.0,0.81,2994.0
6.92,3,55.0,1.24,2994.0
5.95,3,58.0,0.81,2994.0
5.97,3,58.0,0.81,2994.0
5.78,4,56.0,0.73,2995.0
5.76,4,56.0,0.7,2995.0
6.11,2,55.0,0.88,2996.0
5.9,4,56.0,0.77,2996.0
5.8,4,55.0,0.74,2997.0
5.78,4,56.0,0.72,2997.0
5.69,4,57.0,0.7,2998.0
5.79,4,56.0,0.72,2998.0
5.7,4,57.0,0.7,2998.0
6.29,0,56.0,1.01,2998.0
5.82,2,59.0,0.7,2999.0
5.71,2,58.1,0.73,2999.0
6.4,0,60.0,1.02,2999.0
6.14,3,58.0,0.87,2999.0
5.69,4,56.0,0.71,2999.0
5.77,3,60.0,0.7,2999.0
5.83,3,58.0,0.74,2999.0
5.83,3,62.0,0.74,2999.0
5.74,3,61.0,0.7,2999.0
5.87,4,56.0,0.77,3000.0
6.16,1,61.0,0.93,3000.0
6.23,3,60.0,0.9,3001.0
6.1,2,58.0,0.9,3001.0
6.16,4,56.0,0.9,3001.0
5.74,2,58.0,0.72,3001.0
5.66,3,61.0,0.7,3001.0
5.61,1,60.0,0.7,3001.0
5.58,2,59.0,0.7,3001.0
5.42,4,56.0,0.6,3001.0
5.86,2,57.0,0.75,3002.0
6.01,2,58.0,0.83,3002.0
5.91,2,58.0,0.77,3002.0
5.68,3,60.0,0.71,3002.0
6.04,1,59.0,0.89,3002.0
5.68,1,58.0,0.72,3002.0
5.78,4,55.0,0.72,3002.0
6.02,3,59.0,0.8,3002.0
5.89,4,56.0,0.76,3003.0
6.31,0,56.0,1.01,3003.0
5.69,3,58.0,0.65,3003.0
5.99,3,58.0,0.81,3004.0
6.04,4,55.0,0.81,3004.0
5.69,4,55.0,0.7,3004.0
5.53,4,54.0,0.61,3004.0
5.95,4,57.0,0.78,3004.0
5.77,4,56.0,0.72,3004.0
6.32,3,61.0,0.92,3004.0
5.85,2,59.0,0.75,3005.0
5.3,4,54.0,0.55,3005.0
5.89,2,57.0,0.8,3005.0
5.8,4,56.0,0.72,3005.0
5.81,4,57.0,0.73,3005.0
6.08,2,58.0,0.91,3006.0
6.09,2,59.0,0.91,3006.0
5.8,3,58.0,0.71,3006.0
5.63,2,60.0,0.71,3006.0
5.34,3,59.0,0.55,3006.0
5.76,4,57.0,0.71,3007.0
5.78,4,57.0,0.71,3007.0
5.65,3,53.0,0.7,3007.0
5.73,4,55.0,0.71,3007.0
5.72,4,55.0,0.71,3007.0
5.73,4,56.0,0.71,3007.0
5.73,4,57.0,0.71,3007.0
5.72,4,56.0,0.71,3007.0
5.88,4,57.0,0.76,3007.0
6.13,2,60.0,0.91,3007.0
5.71,2,58.0,0.7,3008.0
5.46,4,56.0,0.61,3008.0
5.7,4,57.0,0.7,3008.0
5.96,3,59.0,0.82,3008.0
5.63,2,58.0,0.71,3009.0
5.67,2,57.0,0.71,3009.0
5.64,2,58.0,0.71,3009.0
5.8,2,58.0,0.74,3009.0
6.0,4,57.0,0.83,3010.0
5.98,2,58.0,0.83,3010.0
5.98,4,59.0,0.8,3010.0
5.89,4,57.0,0.8,3011.0
5.87,2,55.0,0.73,3011.0
6.42,2,62.0,1.0,3011.0
6.61,0,59.0,1.2,3011.0
6.61,0,55.0,1.2,3011.0
5.43,4,54.0,0.61,3011.0
5.7,4,55.0,0.7,3011.0
5.67,4,57.0,0.7,3011.0
5.66,4,55.0,0.7,3011.0
5.7,4,58.0,0.7,3011.0
5.9,4,55.0,0.77,3011.0
5.82,4,55.0,0.75,3011.0
5.81,4,56.0,0.75,3011.0
6.63,0,62.0,1.0,3011.0
5.89,2,60.0,0.78,3012.0
6.0,4,57.0,0.82,3012.0
5.74,4,56.0,0.72,3012.0
5.77,4,57.0,0.72,3012.0
5.85,4,55.0,0.72,3012.0
